lgd_subdistrict_code,subdistrict_name,lgd_district_code,lgd_state_code,object_id,census_2011_code,wikidata_uri,valid_from,valid_to,notes
2560,Basantrai block,330,20,20-330-2560,,http://www.wikidata.org/entity/Q24945261,,,
2561,Godda Block,330,20,20-330-2561,,http://www.wikidata.org/entity/Q25204196,,,
2562,Poraiyahat Block,330,20,20-330-2562,,http://www.wikidata.org/entity/Q24945312,,,
2563,Sunderpahari Block,330,20,20-330-2563,,http://www.wikidata.org/entity/Q24945407,,,
2706,Bishunpur block,331,20,20-331-2706,,http://www.wikidata.org/entity/Q4918152,,,
2707,Ghaghra block,331,20,20-331-2707,,http://www.wikidata.org/entity/Q5555222,,,
2708,Sisai block,331,20,20-331-2708,,http://www.wikidata.org/entity/Q7530752,,,
2709,Bharno block,331,20,20-331-2709,,http://www.wikidata.org/entity/Q4901298,,,
2710,Kamdara block,331,20,20-331-2710,,http://www.wikidata.org/entity/Q6356483,,,
2711,Basia block,331,20,20-331-2711,,http://www.wikidata.org/entity/Q4866922,,,
2712,Gumla block,331,20,20-331-2712,,http://www.wikidata.org/entity/Q5618145,,,
2713,Chainpur block,331,20,20-331-2713,,http://www.wikidata.org/entity/Q123280099,,,
2714,Dumri block,331,20,20-331-2714,,http://www.wikidata.org/entity/Q2881416,,,
2715,Albert Ekka(Jari) block,331,20,20-331-2715,,http://www.wikidata.org/entity/Q123279962,,,
2716,Raidih block,331,20,20-331-2716,,http://www.wikidata.org/entity/Q123280103,,,
2717,Palkot block,331,20,20-331-2717,,http://www.wikidata.org/entity/Q7127674,,,
2644,Chauparan block,332,20,20-332-2644,,http://www.wikidata.org/entity/Q25203498,,,
2645,Barhi block,332,20,20-332-2645,,http://www.wikidata.org/entity/Q25203502,,,
2646,Padma block,332,20,20-332-2646,,http://www.wikidata.org/entity/Q7123824,,,
2647,Ichak block,332,20,20-332-2647,,http://www.wikidata.org/entity/Q123280120,,,
2648,Tati Jhariya block,332,20,20-332-2648,,http://www.wikidata.org/entity/Q25203512,,,
2649,Daru block,332,20,20-332-2649,,http://www.wikidata.org/entity/Q25203509,,,
2650,Barkatha block,332,20,20-332-2650,,http://www.wikidata.org/entity/Q4860907,,,
2651,Chalkusa block,332,20,20-332-2651,,http://www.wikidata.org/entity/Q123280098,,,
2652,Bishnugarh block,332,20,20-332-2652,,http://www.wikidata.org/entity/Q25203513,,,
2653,Hazaribagh Sadar block,332,20,20-332-2653,,http://www.wikidata.org/entity/Q25203515,,,
2654,Katkamsandi block,332,20,20-332-2654,,http://www.wikidata.org/entity/Q25203517,,,
2655,Katkamdag block,332,20,20-332-2655,,http://www.wikidata.org/entity/Q25203519,,,
2656,Keredari block,332,20,20-332-2656,,http://www.wikidata.org/entity/Q25203521,,,
2657,Barkagaon block,332,20,20-332-2657,,http://www.wikidata.org/entity/Q25203523,,,
2658,Churchu block,332,20,20-332-2658,,http://www.wikidata.org/entity/Q25203527,,,
2659,Dadi block,332,20,20-332-2659,,http://www.wikidata.org/entity/Q23767813,,,
2676,Narayanpur block,333,20,20-333-2676,,http://www.wikidata.org/entity/Q123280029,,,
2677,Karmatanr block,333,20,20-333-2677,,http://www.wikidata.org/entity/Q25203896,,,
2678,Jamtara block,333,20,20-333-2678,,http://www.wikidata.org/entity/Q6148280,,,
2679,Nala block,333,20,20-333-2679,,http://www.wikidata.org/entity/Q6960776,,,
2680,Fatehpur block,333,20,20-333-2680,,http://www.wikidata.org/entity/Q25203907,,,
2681,Kundhit block,333,20,20-333-2681,,http://www.wikidata.org/entity/Q6444329,,,
2526,Satgawan Block,334,20,20-334-2526,,http://www.wikidata.org/entity/Q25203616,,,
2527,Koderma block,334,20,20-334-2527,,http://www.wikidata.org/entity/Q123279923,,,
2528,Domchanch Block,334,20,20-334-2528,,http://www.wikidata.org/entity/Q25203622,,,
2529,Jainagar block,334,20,20-334-2529,,http://www.wikidata.org/entity/Q25203624,,,
2530,Chandwara block,334,20,20-334-2530,,http://www.wikidata.org/entity/Q25203623,,,
2531,Markacho block,334,20,20-334-2531,,http://www.wikidata.org/entity/Q25203630,,,
2635,Manika Block,335,20,20-335-2635,,http://www.wikidata.org/entity/Q24931270,,,
2636,Barwadih block,335,20,20-335-2636,,http://www.wikidata.org/entity/Q123280111,,,
2637,Mahuadanr block,335,20,20-335-2637,,http://www.wikidata.org/entity/Q123280086,,,
2638,Garu block,335,20,20-335-2638,,http://www.wikidata.org/entity/Q123279912,,,
2639,Latehar block,335,20,20-335-2639,,http://www.wikidata.org/entity/Q123280066,,,
2640,Balumath block,335,20,20-335-2640,,http://www.wikidata.org/entity/Q123280027,,,
2641,Bariyatu block,335,20,20-335-2641,,http://www.wikidata.org/entity/Q123280116,,,
2642,Herhanj block,335,20,20-335-2642,,http://www.wikidata.org/entity/Q123279969,,,
2643,Chandwa Block,335,20,20-335-2643,,http://www.wikidata.org/entity/Q5071515,,,
2597,Kisko block,336,20,20-336-2597,,http://www.wikidata.org/entity/Q24942692,,,
2598,Peshrar block,336,20,20-336-2598,,http://www.wikidata.org/entity/Q123280041,,,
2599,Kuru block,336,20,20-336-2599,,http://www.wikidata.org/entity/Q24935545,,,
2600,Kairo block,336,20,20-336-2600,,http://www.wikidata.org/entity/Q24203119,,,
2601,Lohardaga block,336,20,20-336-2601,,http://www.wikidata.org/entity/Q123280039,,,
2602,Senha block,336,20,20-336-2602,,http://www.wikidata.org/entity/Q24942757,,,
2603,Bhandra block,336,20,20-336-2603,,http://www.wikidata.org/entity/Q123279904,,,
2573,Littipara block,337,20,20-337-2573,,http://www.wikidata.org/entity/Q6648804,,,
2574,Amrapara block,337,20,20-337-2574,,http://www.wikidata.org/entity/Q4748621,,,
2575,Hiranpur block,337,20,20-337-2575,,http://www.wikidata.org/entity/Q16884977,,,
2576,Pakur block,337,20,20-337-2576,,http://www.wikidata.org/entity/Q7126079,,,
2577,Maheshpur block,337,20,20-337-2577,,http://www.wikidata.org/entity/Q6733889,,,
2578,Pakuria block,337,20,20-337-2578,,http://www.wikidata.org/entity/Q7126088,,,
2615,Hussainabad block,338,20,20-338-2615,,http://www.wikidata.org/entity/Q123280105,,,
2616,Haidernagar block,338,20,20-338-2616,,http://www.wikidata.org/entity/Q24928147,,,
2617,Mohammadganj block,338,20,20-338-2617,,http://www.wikidata.org/entity/Q24928148,,,
2618,Hariharganj block,338,20,20-338-2618,,http://www.wikidata.org/entity/Q123280061,,,
2619,Pipra block,338,20,20-338-2619,,http://www.wikidata.org/entity/Q24928155,,,
2620,Chhatarpur block,338,20,20-338-2620,,http://www.wikidata.org/entity/Q123280006,,,
2621,Naudiha Bazar block,338,20,20-338-2621,,http://www.wikidata.org/entity/Q24928150,,,
2622,Pandu block,338,20,20-338-2622,,http://www.wikidata.org/entity/Q7130756,,,
2623,Untari Road block,338,20,20-338-2623,,http://www.wikidata.org/entity/Q24928154,,,
2624,Bishrampur block,338,20,20-338-2624,,http://www.wikidata.org/entity/Q123279963,,,
2625,Nawa Bazar block,338,20,20-338-2625,,http://www.wikidata.org/entity/Q24928151,,,
2626,Patan block,338,20,20-338-2626,,http://www.wikidata.org/entity/Q123280091,,,
2627,Padwa block,338,20,20-338-2627,,http://www.wikidata.org/entity/Q24928135,,,
2628,Manatu block,338,20,20-338-2628,,http://www.wikidata.org/entity/Q16889186,,,
2629,Tarhasi block,338,20,20-338-2629,,http://www.wikidata.org/entity/Q24928157,,,
2630,Panki block,338,20,20-338-2630,,http://www.wikidata.org/entity/Q7131322,,,
2631,Satbarwa block,338,20,20-338-2631,,http://www.wikidata.org/entity/Q7425968,,,
2632,Lesliganj block,338,20,20-338-2632,,http://www.wikidata.org/entity/Q6531271,,,
2633,Medininagar(Daltonganj) block,338,20,20-338-2633,,http://www.wikidata.org/entity/Q123279921,,,
2634,Chainpur block,338,20,20-338-2634,,http://www.wikidata.org/entity/Q123280050,,,
6325,Ramgarh Block,338,20,20-338-6325,,http://www.wikidata.org/entity/Q24948788,,,
2682,Burmu block,339,20,20-339-2682,,http://www.wikidata.org/entity/Q123280112,,,
2683,Khelari block,339,20,20-339-2683,,http://www.wikidata.org/entity/Q123280054,,,
2684,Kanke block,339,20,20-339-2684,,http://www.wikidata.org/entity/Q123280074,,,
2685,Ormanjhi block,339,20,20-339-2685,,http://www.wikidata.org/entity/Q123279907,,,
2686,Angara block,339,20,20-339-2686,,http://www.wikidata.org/entity/Q4761952,,,
2687,Rahe block,339,20,20-339-2687,,http://www.wikidata.org/entity/Q123280022,,,
2688,Silli block,339,20,20-339-2688,,http://www.wikidata.org/entity/Q123280107,,,
2689,Sonahatu block,339,20,20-339-2689,,http://www.wikidata.org/entity/Q123279911,,,
2690,Namkum block,339,20,20-339-2690,,http://www.wikidata.org/entity/Q15260893,,,
2691,Ratu block,339,20,20-339-2691,,http://www.wikidata.org/entity/Q123280032,,,
2692,Nagri block,339,20,20-339-2692,,http://www.wikidata.org/entity/Q123280127,,,
2693,Mandar block,339,20,20-339-2693,,http://www.wikidata.org/entity/Q123280001,,,
2694,Chanho block,339,20,20-339-2694,,http://www.wikidata.org/entity/Q123280130,,,
2695,Bero block,339,20,20-339-2695,,http://www.wikidata.org/entity/Q123279934,,,
2696,Itki block,339,20,20-339-2696,,http://www.wikidata.org/entity/Q123279995,,,
2697,Lapung block,339,20,20-339-2697,,http://www.wikidata.org/entity/Q123279954,,,
2698,Bundu block,339,20,20-339-2698,,http://www.wikidata.org/entity/Q123280011,,,
2699,Tamar I block,339,20,20-339-2699,,http://www.wikidata.org/entity/Q123280124,,,
2564,Sahibganj Block,340,20,20-340-2564,,http://www.wikidata.org/entity/Q25203969,,,
2565,Mandro Block,340,20,20-340-2565,,http://www.wikidata.org/entity/Q25247838,,,
2566,Borio Block,340,20,20-340-2566,,http://www.wikidata.org/entity/Q25203971,,,
2567,Barhait Block,340,20,20-340-2567,,http://www.wikidata.org/entity/Q25203975,,,
2568,Taljhari Block,340,20,20-340-2568,,http://www.wikidata.org/entity/Q24944072,,,
2569,Rajmahal Block,340,20,20-340-2569,,http://www.wikidata.org/entity/Q25203976,,,
2570,Udhwa Block,340,20,20-340-2570,,http://www.wikidata.org/entity/Q25203980,,,
2571,Pathna Block,340,20,20-340-2571,,http://www.wikidata.org/entity/Q24944135,,,
2572,Barharwa Block,340,20,20-340-2572,,http://www.wikidata.org/entity/Q25203985,,,
2746,Kuchai block,341,20,20-341-2746,,http://www.wikidata.org/entity/Q123280079,,,
2747,Kharsawan block,341,20,20-341-2747,,http://www.wikidata.org/entity/Q123279925,,,
2748,Chandil block,341,20,20-341-2748,,http://www.wikidata.org/entity/Q123280009,,,
2749,Ichagarh block,341,20,20-341-2749,,http://www.wikidata.org/entity/Q123279965,,,
2750,Kukru block,341,20,20-341-2750,,http://www.wikidata.org/entity/Q123280077,,,
2751,Nimdih block,341,20,20-341-2751,,http://www.wikidata.org/entity/Q123279942,,,
2752,Adityapur(Gamharia) block,341,20,20-341-2752,,http://www.wikidata.org/entity/Q123280068,,,
2753,Saraikela block,341,20,20-341-2753,,http://www.wikidata.org/entity/Q123280046,,,
2754,Gobindpur(Rajnagar) block,341,20,20-341-2754,,http://www.wikidata.org/entity/Q123279982,,,
2718,Simdega block,342,20,20-342-2718,,http://www.wikidata.org/entity/Q123279973,,,
2719,Pakar Tanr block,342,20,20-342-2719,,http://www.wikidata.org/entity/Q123279916,,,
2720,Kurdeg block,342,20,20-342-2720,,http://www.wikidata.org/entity/Q123279931,,,
2721,Kersai block,342,20,20-342-2721,,http://www.wikidata.org/entity/Q123279948,,,
2722,Bolba block,342,20,20-342-2722,,http://www.wikidata.org/entity/Q123280059,,,
2723,Thethaitangar block,342,20,20-342-2723,,http://www.wikidata.org/entity/Q24946691,,,
2724,Kolebira block,342,20,20-342-2724,,http://www.wikidata.org/entity/Q24929964,,,
2725,Jaldega block,342,20,20-342-2725,,http://www.wikidata.org/entity/Q123280017,,,
2726,Bansjore block,342,20,20-342-2726,,http://www.wikidata.org/entity/Q24945437,,,
2727,Bano block,342,20,20-342-2727,,http://www.wikidata.org/entity/Q123280109,,,
2728,Sonua block,343,20,20-343-2728,,http://www.wikidata.org/entity/Q123279905,,,
2729,Gudri block,343,20,20-343-2729,,http://www.wikidata.org/entity/Q123279901,,,
2730,Bandgaon block,343,20,20-343-2730,,http://www.wikidata.org/entity/Q123279938,,,
2731,Chakradharpur block,343,20,20-343-2731,,http://www.wikidata.org/entity/Q123280090,,,
2732,Khuntpani block,343,20,20-343-2732,,http://www.wikidata.org/entity/Q123280021,,,
2733,Goilkera block,343,20,20-343-2733,,http://www.wikidata.org/entity/Q123280013,,,
2734,Anandpur block,343,20,20-343-2734,,http://www.wikidata.org/entity/Q123279987,,,
2735,Manoharpur block,343,20,20-343-2735,,http://www.wikidata.org/entity/Q123280186,,,
2736,Noamundi block,343,20,20-343-2736,,http://www.wikidata.org/entity/Q123279957,,,
2737,Tonto block,343,20,20-343-2737,,http://www.wikidata.org/entity/Q123279989,,,
2738,Hat Gamharia block,343,20,20-343-2738,,http://www.wikidata.org/entity/Q123279914,,,
2739,Chaibasa block,343,20,20-343-2739,,http://www.wikidata.org/entity/Q123280114,,,
2740,Tantnagar block,343,20,20-343-2740,,http://www.wikidata.org/entity/Q123280043,,,
2741,Manjhari block,343,20,20-343-2741,,http://www.wikidata.org/entity/Q123280065,,,
2742,Jhinkpani block,343,20,20-343-2742,,http://www.wikidata.org/entity/Q123280052,,,
2743,Jagannathpur block,343,20,20-343-2743,,http://www.wikidata.org/entity/Q123280096,,,
2744,Kumardungi block,343,20,20-343-2744,,http://www.wikidata.org/entity/Q123280057,,,
2745,Majhgaon block,343,20,20-343-2745,,http://www.wikidata.org/entity/Q123280018,,,
2700,Karra block,606,20,20-606-2700,,http://www.wikidata.org/entity/Q21531207,,,
2701,Torpa block,606,20,20-606-2701,,http://www.wikidata.org/entity/Q123279975,,,
2702,Rania block,606,20,20-606-2702,,http://www.wikidata.org/entity/Q123280089,,,
2703,Murhu block,606,20,20-606-2703,,http://www.wikidata.org/entity/Q123279936,,,
2704,Khunti block,606,20,20-606-2704,,http://www.wikidata.org/entity/Q123280083,,,
2705,Erki(Tamar II) block,606,20,20-606-2705,,http://www.wikidata.org/entity/Q123279899,,,
2660,Patratu block,607,20,20-607-2660,,http://www.wikidata.org/entity/Q25203558,,,
2661,Mandu block,607,20,20-607-2661,,http://www.wikidata.org/entity/Q25203562,,,
2662,Ramgarh block,607,20,20-607-2662,,http://www.wikidata.org/entity/Q20026769,,,
2663,Dulmi block,607,20,20-607-2663,,http://www.wikidata.org/entity/Q25203573,,,
2664,Chitarpur block,607,20,20-607-2664,,http://www.wikidata.org/entity/Q25203574,,,
2665,Gola block,607,20,20-607-2665,,http://www.wikidata.org/entity/Q123280101,,,
3000,Palalahada P.S.,344,21,21-344-3000,,http://www.wikidata.org/entity/Q123279766,,,
3001,Khamar P.S.,344,21,21-344-3001,,http://www.wikidata.org/entity/Q123279693,,,
3002,Rengali Damsite P.S.,344,21,21-344-3002,,http://www.wikidata.org/entity/Q123280163,,,
3003,Kaniha P.S.,344,21,21-344-3003,,http://www.wikidata.org/entity/Q123279504,,,
3004,N.T.P.C. P.S.,344,21,21-344-3004,,http://www.wikidata.org/entity/Q123279541,,,
3005,Samal Barrage P.S.,344,21,21-344-3005,,http://www.wikidata.org/entity/Q123279801,,,
3006,Talcher Sadar P.S.,344,21,21-344-3006,,http://www.wikidata.org/entity/Q123279700,,,
3007,Colliery P.S.,344,21,21-344-3007,,http://www.wikidata.org/entity/Q123279868,,,
3008,Bikrampur P.S.,344,21,21-344-3008,,http://www.wikidata.org/entity/Q123280156,,,
3009,Nalco P.S.,344,21,21-344-3009,,http://www.wikidata.org/entity/Q123279677,,,
3010,Banarpal P.S.,344,21,21-344-3010,,http://www.wikidata.org/entity/Q123280151,,,
3011,Anugul P.S.,344,21,21-344-3011,,http://www.wikidata.org/entity/Q123279712,,,
3012,Jarapada P.S.,344,21,21-344-3012,,http://www.wikidata.org/entity/Q123280132,,,
3013,Industrial P.S.,344,21,21-344-3013,,http://www.wikidata.org/entity/Q123279724,,,
3014,Chhendipada P.S.,344,21,21-344-3014,,http://www.wikidata.org/entity/Q123279546,,,
3015,Handapa P.S.,344,21,21-344-3015,,http://www.wikidata.org/entity/Q123279834,,,
3016,Kishorenagar P.S.,344,21,21-344-3016,,http://www.wikidata.org/entity/Q123279545,,,
3017,Athmallik P.S.,344,21,21-344-3017,,http://www.wikidata.org/entity/Q123280087,,,
3018,Kiakata P.S.,344,21,21-344-3018,,http://www.wikidata.org/entity/Q123279556,,,
3019,Thakurgarh P.S.,344,21,21-344-3019,,http://www.wikidata.org/entity/Q123279690,,,
3020,Purunakot P.S.,344,21,21-344-3020,,http://www.wikidata.org/entity/Q123279588,,,
3021,Bantala P.S.,344,21,21-344-3021,,http://www.wikidata.org/entity/Q123279792,,,
3141,Loisinga P.S.,345,21,21-345-3141,,http://www.wikidata.org/entity/Q123279831,,,
3142,Balangir P.S.,345,21,21-345-3142,,http://www.wikidata.org/entity/Q123279827,,,
3143,Tushura P.S.,345,21,21-345-3143,,http://www.wikidata.org/entity/Q123279658,,,
3144,Patnagarh P.S.,345,21,21-345-3144,,http://www.wikidata.org/entity/Q123279935,,,
3145,Khaprakhol P.S.,345,21,21-345-3145,,http://www.wikidata.org/entity/Q123279727,,,
3146,Turekela P.S.,345,21,21-345-3146,,http://www.wikidata.org/entity/Q123279632,,,
3147,Belpara P.S.,345,21,21-345-3147,,http://www.wikidata.org/entity/Q123279711,,,
3148,Saintala P.S.,345,21,21-345-3148,,http://www.wikidata.org/entity/Q123279858,,,
3149,Kantabanji P.S.,345,21,21-345-3149,,http://www.wikidata.org/entity/Q123280135,,,
3150,Bangomunda P.S.,345,21,21-345-3150,,http://www.wikidata.org/entity/Q123280033,,,
3151,Sindhekela P.S.,345,21,21-345-3151,,http://www.wikidata.org/entity/Q123279889,,,
3152,Titlagarh P.S.,345,21,21-345-3152,,http://www.wikidata.org/entity/Q123279518,,,
7452,Agalpur P.S.,345,21,21-345-7452,,http://www.wikidata.org/entity/Q134486930,,,
7453,Deogaon P.S.,345,21,21-345-7453,,http://www.wikidata.org/entity/Q134486928,,,
7454,Muribahal P.S.,345,21,21-345-7454,,http://www.wikidata.org/entity/Q134486929,,,
7455,Puintala P.S.,345,21,21-345-7455,,http://www.wikidata.org/entity/Q134486927,,,
2889,Raibania P.S.,346,21,21-346-2889,,http://www.wikidata.org/entity/Q123279587,,,
2890,Jaleswar P.S.,346,21,21-346-2890,,http://www.wikidata.org/entity/Q123279983,,,
2891,Bhograi P.S.,346,21,21-346-2891,,http://www.wikidata.org/entity/Q123279526,,,
2892,Kamarda P.S.,346,21,21-346-2892,,http://www.wikidata.org/entity/Q123279838,,,
2893,Baliapal P.S.,346,21,21-346-2893,,http://www.wikidata.org/entity/Q123279757,,,
2894,Singla P.S.,346,21,21-346-2894,,http://www.wikidata.org/entity/Q123280138,,,
2895,Basta P.S.,346,21,21-346-2895,,http://www.wikidata.org/entity/Q123279554,,,
2896,Rupsa P.S.,346,21,21-346-2896,,http://www.wikidata.org/entity/Q123279575,,,
2897,Baleshwar Sadar P.S.,346,21,21-346-2897,,http://www.wikidata.org/entity/Q123279893,,,
2898,Sahadevkhunta P.S.,346,21,21-346-2898,,http://www.wikidata.org/entity/Q123279516,,,
2899,Chandipur P.S.,346,21,21-346-2899,,http://www.wikidata.org/entity/Q123280123,,,
2900,Balaramgadi Marine P.S.,346,21,21-346-2900,,http://www.wikidata.org/entity/Q123279698,,,
2901,Bampada P.S.,346,21,21-346-2901,,http://www.wikidata.org/entity/Q123280025,,,
2902,Remuna P.S.,346,21,21-346-2902,,http://www.wikidata.org/entity/Q123280012,,,
2903,Nilagiri P.S.,346,21,21-346-2903,,http://www.wikidata.org/entity/Q123279974,,,
2904,Berhampur P.S.,346,21,21-346-2904,,http://www.wikidata.org/entity/Q123279598,,,
2905,Oupada P.S.,346,21,21-346-2905,,http://www.wikidata.org/entity/Q123280049,,,
2906,Khaira P.S.,346,21,21-346-2906,,http://www.wikidata.org/entity/Q123280153,,,
2907,Soro P.S.,346,21,21-346-2907,,http://www.wikidata.org/entity/Q123279648,,,
2908,Similia P.S.,346,21,21-346-2908,,http://www.wikidata.org/entity/Q123279788,,,
2909,Baleshwar (M) P.S.,346,21,21-346-2909,,http://www.wikidata.org/entity/Q123279682,,,
2755,Paikamal P.S.,347,21,21-347-2755,,http://www.wikidata.org/entity/Q123279582,,,
2756,Jharbandha P.S.,347,21,21-347-2756,,http://www.wikidata.org/entity/Q123279591,,,
2757,Padmapur P.S.,347,21,21-347-2757,,http://www.wikidata.org/entity/Q123279510,,,
2758,Burden P.S.,347,21,21-347-2758,,http://www.wikidata.org/entity/Q123279903,,,
2759,Gaisilet P.S.,347,21,21-347-2759,,http://www.wikidata.org/entity/Q123280175,,,
2760,Melchhamunda P.S.,347,21,21-347-2760,,http://www.wikidata.org/entity/Q123279612,,,
2761,Sohela P.S.,347,21,21-347-2761,,http://www.wikidata.org/entity/Q123279777,,,
2762,Bijepur P.S.,347,21,21-347-2762,,http://www.wikidata.org/entity/Q123279896,,,
2763,Barapali P.S.,347,21,21-347-2763,,http://www.wikidata.org/entity/Q123280076,,,
2764,Bheden P.S.,347,21,21-347-2764,,http://www.wikidata.org/entity/Q123280031,,,
2765,Bargarh P.S.,347,21,21-347-2765,,http://www.wikidata.org/entity/Q123279737,,,
2766,Bargarh Sadar P.S.,347,21,21-347-2766,,http://www.wikidata.org/entity/Q123279679,,,
2767,Bhatli P.S.,347,21,21-347-2767,,http://www.wikidata.org/entity/Q123279843,,,
2768,Ambabhona P.S.,347,21,21-347-2768,,http://www.wikidata.org/entity/Q123280166,,,
2769,Attabira P.S.,347,21,21-347-2769,,http://www.wikidata.org/entity/Q123279555,,,
2910,Agarpada P.S.,348,21,21-348-2910,,http://www.wikidata.org/entity/Q123279978,,,
2911,Bant P.S.,348,21,21-348-2911,,http://www.wikidata.org/entity/Q123279770,,,
2912,Bhandari Pokhari P.S.,348,21,21-348-2912,,http://www.wikidata.org/entity/Q123279857,,,
2913,Dhamanagar P.S.,348,21,21-348-2913,,http://www.wikidata.org/entity/Q123279769,,,
2914,Bhadrak P.S.,348,21,21-348-2914,,http://www.wikidata.org/entity/Q122528001,,,
2915,Basudebpur P.S.,348,21,21-348-2915,,http://www.wikidata.org/entity/Q123279762,,,
2916,Naikanidihi P.S.,348,21,21-348-2916,,http://www.wikidata.org/entity/Q123280144,,,
2917,Tihidi P.S.,348,21,21-348-2917,,http://www.wikidata.org/entity/Q123279860,,,
2918,Dhusuri P.S.,348,21,21-348-2918,,http://www.wikidata.org/entity/Q123279583,,,
2919,Chandabali P.S.,348,21,21-348-2919,,http://www.wikidata.org/entity/Q123279544,,,
2920,Bansada P.S.,348,21,21-348-2920,,http://www.wikidata.org/entity/Q123279616,,,
2921,Dhamara Marine P.S.,348,21,21-348-2921,,http://www.wikidata.org/entity/Q123279576,,,
3127,Kantamal P.S.,349,21,21-349-3127,,http://www.wikidata.org/entity/Q123279636,,,
3128,Manamunda P.S.,349,21,21-349-3128,,http://www.wikidata.org/entity/Q123279505,,,
3129,Baunsuni P.S.,349,21,21-349-3129,,http://www.wikidata.org/entity/Q123279939,,,
3130,Baudh Sadar P.S.,349,21,21-349-3130,,http://www.wikidata.org/entity/Q123279945,,,
3131,Puruna Katak P.S.,349,21,21-349-3131,,http://www.wikidata.org/entity/Q123280110,,,
3132,Harbhanga P.S.,349,21,21-349-3132,,http://www.wikidata.org/entity/Q123279781,,,
2944,Narasinghpur P.S.,350,21,21-350-2944,,http://www.wikidata.org/entity/Q123279854,,,
2945,Kanpur P.S.,350,21,21-350-2945,,http://www.wikidata.org/entity/Q123280121,,,
2946,Badamba P.S.,350,21,21-350-2946,,http://www.wikidata.org/entity/Q123280023,,,
2947,Baidyeswar P.S.,350,21,21-350-2947,,http://www.wikidata.org/entity/Q123279873,,,
2948,Banki P.S.,350,21,21-350-2948,,http://www.wikidata.org/entity/Q123280150,,,
2949,Tigiria P.S.,350,21,21-350-2949,,http://www.wikidata.org/entity/Q21667592,,,
2950,Athagad P.S.,350,21,21-350-2950,,http://www.wikidata.org/entity/Q123279825,,,
2951,Barang P.S.,350,21,21-350-2951,,http://www.wikidata.org/entity/Q123279540,,,
2952,Gurudijhatia P.S.,350,21,21-350-2952,,http://www.wikidata.org/entity/Q123280075,,,
2953,Khuntuni P.S.,350,21,21-350-2953,,http://www.wikidata.org/entity/Q123280035,,,
2954,Choudwar P.S.,350,21,21-350-2954,,http://www.wikidata.org/entity/Q123279603,,,
2955,Tangi P.S.,350,21,21-350-2955,,http://www.wikidata.org/entity/Q123279722,,,
2956,Mahanga P.S.,350,21,21-350-2956,,http://www.wikidata.org/entity/Q123280026,,,
2957,Salepur P.S.,350,21,21-350-2957,,http://www.wikidata.org/entity/Q123279511,,,
2958,Nischintakoili P.S.,350,21,21-350-2958,,http://www.wikidata.org/entity/Q123279787,,,
2959,Nemalo P.S.,350,21,21-350-2959,,http://www.wikidata.org/entity/Q123279639,,,
2960,Kishannagar P.S.,350,21,21-350-2960,,http://www.wikidata.org/entity/Q123279871,,,
2961,Jagatpur P.S.,350,21,21-350-2961,,http://www.wikidata.org/entity/Q123279547,,,
2962,Cuttack Sadar P.S.,350,21,21-350-2962,,http://www.wikidata.org/entity/Q123279880,,,
2963,Kandarpur P.S.,350,21,21-350-2963,,http://www.wikidata.org/entity/Q123280104,,,
2964,C.R.R.I. P.S.,350,21,21-350-2964,,http://www.wikidata.org/entity/Q123279856,,,
2965,Gobindpur P.S.,350,21,21-350-2965,,http://www.wikidata.org/entity/Q123279815,,,
2966,Olatapur P.S.,350,21,21-350-2966,,http://www.wikidata.org/entity/Q123279618,,,
2967,Niali P.S.,350,21,21-350-2967,,http://www.wikidata.org/entity/Q123279806,,,
2968,Cuttack (M.Corp.)  P.S.,350,21,21-350-2968,,http://www.wikidata.org/entity/Q123279767,,,
2800,Debagarh P.S.,351,21,21-351-2800,,http://www.wikidata.org/entity/Q123279958,,,
2801,Barkot P.S.,351,21,21-351-2801,,http://www.wikidata.org/entity/Q123279521,,,
2802,Kundheigola P.S.,351,21,21-351-2802,,http://www.wikidata.org/entity/Q123279922,,,
2803,Reamal P.S.,351,21,21-351-2803,,http://www.wikidata.org/entity/Q123279595,,,
2987,Parajang P.S.,352,21,21-352-2987,,http://www.wikidata.org/entity/Q123279659,,,
2988,Kamakshyanagar P.S.,352,21,21-352-2988,,http://www.wikidata.org/entity/Q123280016,,,
2989,Kankadahad P.S.,352,21,21-352-2989,,http://www.wikidata.org/entity/Q123279849,,,
2990,Bhuban P.S.,352,21,21-352-2990,,http://www.wikidata.org/entity/Q123280149,,,
2991,Gandia P.S.,352,21,21-352-2991,,http://www.wikidata.org/entity/Q123279721,,,
2992,Nihalprasad P.S.,352,21,21-352-2992,,http://www.wikidata.org/entity/Q123279719,,,
2993,Tumusingha P.S.,352,21,21-352-2993,,http://www.wikidata.org/entity/Q123279664,,,
2994,Motunga P.S.,352,21,21-352-2994,,http://www.wikidata.org/entity/Q123279715,,,
2995,Bhusan Steel Limited P.S.,352,21,21-352-2995,,http://www.wikidata.org/entity/Q123281567,,,
2996,Balimi P.S.,352,21,21-352-2996,,http://www.wikidata.org/entity/Q123279729,,,
2997,Hindol P.S.,352,21,21-352-2997,,http://www.wikidata.org/entity/Q123279689,,,
2998,Rasol P.S.,352,21,21-352-2998,,http://www.wikidata.org/entity/Q123279538,,,
2999,Dhenkanal Sadar P.S.,352,21,21-352-2999,,http://www.wikidata.org/entity/Q123279749,,,
3100,Adava P.S.,353,21,21-353-3100,,http://www.wikidata.org/entity/Q123279638,,,
